5160;Bowling Green, KY;United States;36.9817;-86.4444;bgspeedtest.blue.net;10153.747262386929;230
4679;Legazpi City;Philippines;13.1333;123.7333;speedtest1.dctv.ph;5024.934179814192;280
17174;Casa Branca;BR;-21.7670;-47.0830;speedtest.telcominternet.com.br;15331.041400616201;0
4980;Apatity;Russian Federation;67.5667;33.4000;speedtest-ap.murm.pro;3655.367769612013;109
1560;Salzburg;Austria;47.8000;13.0333;speed.cablelink.at;5553.817038715203;116
6349;Santa Cruz, CA;United States;36.9719;-122.0264;ospeed1.cruzio.com;9536.78630797565;263
8611;Bridgetown;Barbados;13.1058;-59.6131;speedtest.digicelbarbados.net;12387.186550394668;255
11324;Volta Grande;Brazil;-21.7676;-42.5379;www.qosinternet.com.br;15054.674297193507;294
3363;Amvrosiivka;Ukraine;47.7833;38.4833;speedtest.newline.in.ua;3945.5055206830752;132
14158;Vittoria;Italy;36.9520;14.5372;speedtest.arpanetitalia.com;6232.136296966418;156
14751;Bridgetown;Barbados;13.0969;-59.6145;speedtest.flowbarbados.co;12388.177455248528;292
6840;Pocos de Caldas;Brazil;-21.7878;-46.5608;speed.outcenter.com.br;15301.83821909673;300
17562;Labytnangi;RU;66.6572;66.4183;proftelekom.ru;2267.8678217674687;110
6980;Jezkazgan;Kazakhstan;47.7833;67.7000;1-jzk-st.2day.kz;1959.039895713541;149
20809;Comiso;Italy;36.9362;14.5772;speedtest.freecomsrl.com;6230.711344327891;156
10560;Chennai;India;13.0827;80.2707;che.speedtest.n;4478.479669900216;0
11223;Pocos de Caldas;Brazil;-21.7878;-46.5608;pcs.starweb.com.br;15301.83821909673;0
2601;Salekhard;Russian Federation;66.5333;66.6000;salehard.speedtest.rt.ru;2253.5962433850045;134
11032;Ugledar;Ukraine;47.7798;37.2490;best-net.com.ua;4027.1505479005928;111
4999;Floyd, VA;United States;36.9122;-80.3183;speedtest1.citizens.coop;10148.703855678628;212
1826;Chennai;India;13.0827;80.2707;speedtestchen.vodafone.ind.in;4478.479669900216;417
7764;Araraquara;Brazil;-21.7947;-48.1761;velocidade1.techs.com.br;15398.039947232139;359
17819;Salekhard;RU;66.5333;66.6000;cache.connect-online.ru;2253.5962433850045;137
18377;Bothell, WA;United States;47.7717;-122.2044;mobspeedtest004.npm.mobile.att.net;8417.897897572437;0
16612;Norfolk, VA;United States;36.9100;-76.2019;speedtest.rd.hr.cox.net;10120.166084408569;212
12285;Chennai;India;13.0827;80.2707;speedtestchn.actcorp.in;4478.479669900216;277
7250;Porto Ferreira;Brazil;-21.8539;-47.4789;speed.realinternet.com.br;15362.408862060805;358
15323;Salekhard;Russian Federation;66.5333;66.6000;speedtest.ytc.ru;2253.5962433850045;0
5170;Botosani;Romania;47.7486;26.6694;www.bronxnet.ro;4714.421985849687;157
12702;Antalya;Turkey;36.9000;30.6833;speedtest6.vodafone.com.tr;5153.661587483898;177
9591;Chennai;India;13.0827;80.2707;chn.speedtest.rcil.gov.in;4478.479669900216;366
16419;Presidente Venceslau;Brazil;-21.8744;-51.8443;spd1.tcvnet.com.br;15615.22321606139;349
3484;Novy Urengoy;Russian Federation;66.0833;76.6833;novyurengoi.speedtest.rt.ru;1882.2930797741712;128
9720;Gyor;Hungary;47.6875;17.6504;gyor-speedtest.zt.hu;5281.631775858741;137
8483;Antalya;Turkey;36.9000;30.6833;ant1speedtest.turktelekom.com.tr;5153.661587483898;0
2583;Chennai;India;13.0827;80.2707;speedtestchn1.airtel.in;4478.479669900216;343
14736;Iacanga;Brazil;-21.9198;-49.0009;web.supratelecom.com.br;15457.621527427758;337
17031;Novy Urengoy;Russia;66.0833;76.6833;noviy-urengoi.speedtest-uf.megafon.ru;1882.2930797741712;46
20893;Antalya;Turkey;36.9000;30.6833;hiztesti.durunet.com.tr;5153.661587483898;200
18974;Chennai;India;13.0827;80.2707;speedtestchn.airtelbroadband.in;4478.479669900216;370
6256;Novy Urengoy;Russian Federation;66.0833;76.6833;sp1.sigma-ktv.ru;1882.2930797741712;117
7961;Konstanz;Germany;47.6667;9.1833;speedtest01.tk-bodensee.net;5790.878052158241;114
19914;Sikeston, MO;United States;36.8767;-89.5879;speedtest.gosemofiber.com;10157.96418835133;266
6455;Chennai;India;13.0827;80.2707;sp1-chn.youbroadband.in;4478.479669900216;280
15032;Tupa;Brazil;-21.9340;-50.5196;velo.bittelecom.net;15546.203130355323;331
11074;Novy Urengoy;Russian Federation;66.0833;76.6833;nurg-speedtest-srv02.ti.ru;1882.2930797741712;89
16415;Friedrichshafen;Germany;47.6618;9.4800;speedtest.teledata-fn.de;5773.804933725547;128
12113;Barbourville, KY;United States;36.8665;-83.8888;speedtest.barbourville.com;10165.613237645412;226
12182;Chennai;India;13.0827;80.2707;103.88.76.26;4478.479669900216;368
20102;Bom Jardim de Minas;Brazil;-21.9484;-44.1890;sp1.redeeserv.com.br;15172.728875501049;344
3644;Isafjordur;Iceland;66.0751;-23.1212;speed.smartnet.is;5899.736842215413;167
10166;Spokane, WA;United States;47.6589;-117.4250;spokane.speedtest.centurylink.net;8557.972263258689;266
23267;Hopkinsville, KY;United States;36.8656;-87.4886;speedtest.hesenergy.net;10165.232756343865;240
9690;Chennai;India;13.0827;80.2707;speedchn1.jioconnect.com;4478.479669900216;325
13391;Santo Anastacio;Brazil;-21.9750;-51.6531;tvcsantoanastacio.com.br;15613.955514910545;345
3693;Usinsk;Russian Federation;66.0000;57.5333;test.usinsknet.ru;2590.3849110250662;167
11854;Suceava;Romania;47.6436;26.2508;speedtest1.usv.ro;4747.199085562657; 1, пот
7388;Ariana;Tunisia;36.8625;10.1956;sp1.orange.tn;6520.368780344856;0
16674;Chennai;IN;13.0827;80.2707;speedtest.c32broadband.com;4478.479669900216;362
6694;Cantagalo;Brazil;-21.9808;-42.3678;speedtest01.brasilnet.net.br;15062.988678234668;336
10661;Akureyri;Iceland;65.6885;-18.1262;sp1.tengir.is;5769.497774674728;162
6103;Marhanets;Ukraine;47.6397;34.6364;st3.utelecom.com.ua;4206.182813286874;107
15633;Russellville, KY;United States;36.8453;-86.8872;speedtest.epbnet.com;10168.437839969189;231
16999;Chennai;India;13.0827;80.2707;speedtest.rainbownetcom.com;4478.479669900216;368
24234;Macuco, Rio de Janeiro;Brazil;-21.9845;-42.2532;speedtest-macc-01.riocabletelecom.com.br;15056.166720497951;315
4856;Nadym;Russian Federation;65.5333;72.5167;sp1.nadym.tv;1973.2865309027522;124
23570;SEA-LAB-WIN HTTPS;OOKLA LAB;47.6097;-122.3331;10.200.202.12;8430.860396867136;0
22924;Harlan, KY;United States;36.8431;-83.3218;speedtest.harlanonline.net;10167.153256175316;236
10077;Chennai;India;13.0827;80.2707;speedtest1.infonetcomm.com;4478.479669900216;361
5095;Pirassununga;Brazil;-21.9961;-47.4258;veloz.lancernet.com.br;15372.216771322259;307
2138;Oulu;Finland;65.0167;25.4667;speedtest.netplaza.fi;4043.9336704624147;123
23569;SEA-LAB1 HTTPS;OOKLA LAB;47.6097;-122.3331;10.200.202.11;8430.860396867136;0
11975;Belvedere;Tunisia;36.8225;10.1711;sp1b.ati.tn;6525.020224256065;164
8610;Chennai;India;13.0827;80.2707;chspeedtest.nissbroadband.com;4478.479669900216;270
8093;Sao Carlos;Brazil;-22.0178;-47.8908;velocidade.clig.net.br;15401.666833720834;352
24196;Nederlappfors;Finland;64.9146;26.0672;glhspeedtestone.glhnetsolutions.net;4018.8036135671973;107
23571;Dlab HTTPS;US;47.6097;-122.3331;192.168.72.2;8430.860396867136;0
20991;Mersin;Turkey;36.8121;34.6415;st-mersin-1.turksatkablo.com.tr;4888.665032573116;172
11117;Chennai;India;13.0827;80.2707;speedtest.arjuntelecom.in;4478.479669900216;389
10628;Santa Rita de Caldas;Brazil;-22.0294;-46.3369;teste.nowtech.com.br;15310.314521433394;315
3191;Fairbanks, AK;United States;64.8378;-147.7164;speedtest.alaska.edu;6008.592625093682;284
8864;Seattle, WA;United States;47.6062;-122.3321;seattle.speedtest.centurylink.net;8431.248635733038;269
6142;Tunis;Tunisia;36.8000;10.1833;speedtest.topnet.tn;6525.967693491609;157
22796;Chennai;India;13.0827;80.2707;che-speedtest.airconnectindia.com;4478.479669900216;364
11773;Heliodora;Brazil;-22.0561;-45.5441;speedtest.heliodora.com.br;15264.945279870364;372
2597;Arkhangelsk;Russian Federation;64.5333;40.5333;arhangelsk.speedtest.rt.ru;3342.7921605133356;104
14232;Seattle, WA;United States;47.6062;-122.3321;seattle.wa.speedtest.frontier.com;8431.248635733038;275
21055;Tunis;Tunisia;36.8000;10.1833;speedtest.tunisietelecom.tn;6525.967693491609;156
11562;Chennai;India;13.0827;80.2707;chennaispeedtest.spectra.co;4478.479669900216;405
14324;Conceicao de Macabu;Brazil;-22.0839;-41.8723;dns1.faciliti.net.br;15041.130329005277;348
7160;Arkhangelsk;Russian Federation;64.5333;40.5333;speedtest.net29.ru;3342.7921605133356;97
6199;Seattle, WA;United States;47.6062;-122.3321;speedtest01.wowrack.com;8431.248635733038;262
21506;Tunis;Tunisia;36.8000;10.1833;speedtest2.ooredoo.tn;6525.967693491609;157
23738;Chennai;India;13.0827;80.2707;speedtest1.infonetcomm.com;4478.479669900216;369
7783;Quissama;Brazil;-22.1036;-41.4697;st-quissama.workbandalarga.net.br;15017.595257143179;345
4565;Kajaani;Finland;64.2250;27.7333;spdtest-1.kaisanet.fi;3957.1613500932654;109
10395;Seattle, WA;United States;47.6062;-122.3321;sea.host.speedtest.net;8431.248635733038;290
8860;Tunis;Tunisia;36.8000;10.1833;speedtest.tunisietelecom.tn;6525.967693491609;154
18036;Chennai;India;13.0827;80.2707;speedtest.netfire.co.in;4478.479669900216;378
1066;Nuuk;Greenland;64.1750;-51.7389;speedtest.tele.gl;6802.822670774647;251
1782;Seattle, WA;United States;47.6062;-122.3321;stosat-rvlt-01.sys.comcast.net;8431.248635733038;280
24014;Dexter, Missouri;United States;36.7959;-89.9579;dexter1.cabospeed.com;10165.436122286073;259
17054;Chennai;India;13.0827;80.2707;speedtest.pulse.in;4478.479669900216;373
14106;Tres Rios;Brazil;-22.1170;-43.2189;speedtest.trbandalarga.com.br;15127.967851163763;307
5033;Seattle, WA;United States;47.6062;-122.3321;sea.speedtest.sbcglobal.net;8431.248635733038;256
18854;Shiprock, NM;United States;36.7856;-108.6870;sptst1.ntua.net;9921.558697611965;272
15535;Chennai;India;13.0827;80.2707;speed.blss.in;4478.479669900216;278
15225;Presidente Prudente;Brazil;-22.1211;-51.3930;speedtest.fleetnet.com.br;15612.99401554504;349
6471;Reykjavik;Iceland;64.1333;-21.9333;speedtest01.gagnaveita.is;6018.623998385293;145
11329;Seattle, WA;United States;47.6062;-122.3321;speedtest3.us-west-02.greenhousedata.com;8431.248635733038;243
3974;Chesapeake, VA;United States;36.7674;-76.2874;speedtest.tachyondynamics.com;10136.705287826011;215
8797;Chennai;India;13.0827;80.2707;speedtest.cherrinet.in;4478.479669900216;0
3711;Presidente Prudente;Brazil;-22.1256;-51.3889;speedtest1.stetnet.com.br;15613.182565602694;0
16148;Reykjavik;Iceland;64.1333;-21.9333;speedtest.hringidan.is;6018.623998385293;163
5904;Seattle, WA;United States;47.6062;-122.3321;speedtest.tuk.metapeer.com;8431.248635733038;265
5899;Algiers;Algeria;36.7667;3.2167;speedtest.ooredoo.dz;6969.064712719763;178
10481;Chennai;India;13.0827;80.2707;chennaispd.hathway.com;4478.479669900216;361
3558;Presidente Prudente;Brazil;-22.1256;-51.3889;speedtest1.cabonnet.com.br;15613.182565602694;342
6057;Seattle, WA;United States;47.6062;-122.3321;speedtest.sea.accretive-networks.net;8431.248635733038;257
10432;Algiers;Algeria;36.7667;3.2167;speedtest1.djezzy.dz;6969.064712719763;173
22482;Kadugodi;India;12.9908;77.7608;antbroadband.com;4557.229829328832;289
18550;Presidente Prudente;Brazil;-22.1256;-51.3889;speed.powernettelecom.com.br;15613.182565602694;348
4818;Reykjavik;Iceland;64.1333;-21.9333;speedtest.siminn.is;6018.623998385293;156
6029;Seattle, WA;United States;47.6062;-122.3321;lg.sea-z.fdcservers.net;8431.248635733038;291
4760;Algiers;Algeria;36.7667;3.2167;speedtest.djaweb.dz;6969.064712719763;167
7379;Bangalore;India;12.9833;77.5833;speedtestblr.actcorp.in;4563.275640006942;269
4330;Presidente Prudente;Brazil;-22.1256;-51.3889;speedtest.acertelecom.com.br;15613.182565602694;344
10650;Reykjavik;Iceland;64.1333;-21.9333;speedtest.sip.is;6018.623998385293;163
18271;Seattle, WA;United States;47.6062;-122.3321;seattle.speedtest.bluespanwireless.com;8431.248635733038;276
19125;Pizarra;Spain;36.7658;-4.7084;speedtest.fion.es;7450.2785372957505;157
2564;Bangalore;India;12.9833;77.5833;speedtestkk1.airtel.in;4563.275640006942;359
12275;Presidente Prudente;Brazil;-22.1256;-51.3889;speedtest.installnet.com.br;15613.182565602694;336
3684;Reykjavik;Iceland;64.1333;-21.9333;speedtest1.nova.is;6018.623998385293;170
8879;Seattle, WA;United States;47.6062;-122.3321;ookla1.sttlwa.sprintadp.net;8431.248635733038;261
14361;Fresno, CA;United States;36.7468;-119.7726;speedtest.unwiredbb.net;9632.199108445437;274
16671;Bangalore;India;12.9833;77.5833;speedtest.tataskybroadband.com;4563.275640006942;0
18573;Paraiba do Sul;Brazil;-22.1593;-43.2902;speedtest.internet10.net.br;15136.142050800947;319
22168;Seattle, WA;United States;47.6062;-122.3321;speedtest.sttl.wa.wtsky.net;8431.248635733038;278
13113;Mayfield, KY;United States;36.7417;-88.6367;flitetest1.wktelecom.coop;10176.226191528687;228
11558;Bangalore;India;12.9833;77.5833;sbc.speedtest.rcil.gov.in;4563.275640006942;374
13679;Delta Junction, AK;United States;64.0378;-145.7322;speedtest.whitestone.link;6138.3429419804925;289
15567;Seattle, WA;United States;47.6062;-122.3321;p215.speedtest.skyfiberinternet.com;8431.248635733038;286
23269;Mayfield, KY;United States;36.7417;-88.6367;speedtest.mewsbb.net;10176.226191528687;234
6432;Bangalore;India;12.9833;77.5833;sp1-blr.youbroadband.in;4563.275640006942;357
23928;Leme;Brazil;-22.1892;-47.3978;speedtest.xturbo.com.br;15388.11507068553;339
10094;Delta Junction, AK;United States;64.0378;-145.7322;speedtest.verticalbroadband.com;6138.3429419804925;291
17707;Volnovaha;UA;47.5951;37.4831;ciscoserver.skif.tv;4021.422809369888;110
13501;Kunduz;Afghanistan;36.7285;68.8680;kdzspeedtest.afghan-wireless.com;2608.31337167173;268
10204;Bangalore;India;12.9833;77.5833;bangalorespeedtest.spectra.co;4563.275640006942;395
3705;Marilia;Brazil;-22.2139;-49.9458;spd1.life.com.br;15539.2882861377;308
19080;Steinkjer;Norway;64.0150;11.4953;speedtest01.nteb.no;4711.891941423725;132
18384;Volnovakha;Ukraine;47.5951;37.4831;speedtest.lancity.net.ua;4021.422809369888;112
13010;Franklin, KY;United States;36.7223;-86.5772;speedtest.franklinepb.net;10182.466820282352;242
7784;Bangalore;India;12.9833;77.5833;speedtest.bbnl.in;4563.275640006942;366
17790;Marilia;BR;-22.2139;-49.9458;speedtest.blueweb.com.br;15539.2882861377;328
20602;Umea;Sweden;63.8258;20.2630;ookla-umea.a3.se;4319.826889256964;107
18513;Kapuvar;Hungary;47.5912;17.0302;speedtest.kapulan.hu;5325.765977412698;163
5973;Duffield, VA;United States;36.7197;-82.7975;sp1.sunset-fiber.com;10179.61179105603;213
4663;Bangalore;India;12.9833;77.5833;bangspeed.hathway.com;4563.275640006942;394
7010;Marilia;Brazil;-22.2139;-49.9458;speedtest1.internetway.com.br;15539.2882861377;352
23637;Larsmo;Finland;63.7525;22.7462;speedtest.omerta.io;4205.747544980662;102
5662;Kufstein;Austria;47.5833;12.1667;speedtest.kufnet.at;5620.100276171945;132
11384;Malaga;Spain;36.7167;-4.4167;speedtest.axartel.es;7437.062877405753;0
7971;Bangalore;India;12.9833;77.5833;103.42.84.254;4563.275640006942;390
8657;Segezha;Russian Federation;63.7388;34.3098;speedtest-sg.karelia.pro;3650.2093280904837;87
3845;St. John's, NL;Canada;47.5675;-52.7072;speedtest-nl.bellaliant.net;8542.819598247102;246
7353;Malaga;Spain;36.7167;-4.4167;speedtest.malagadatacenter.com;7437.062877405753;182
9282;Bangalore;India;12.9833;77.5833;speedtest.in2cable.com;4563.275640006942;366
5172;Marilia;Brazil;-22.2139;-49.9458;speedtest1.imf.net.br;15539.2882861377;323
6875;Jakobstad;Finland;63.6667;22.7000;speed1.multi.fi;4210.62606486235;107
1659;St. John's, NL;Canada;47.5675;-52.7072;speedtest-nl.eastlink.ca;8542.819598247102;220
22873;Kilis;Turkey;36.7165;37.1147;online-lte.tk;4725.323132757939;165
18976;Bangalore;India;12.9833;77.5833;speedtestblr.airtelbroadband.in;4563.275640006942;0
11869;Dourados;Brazil;-22.2208;-54.8058;minhaconexao.hokinet.com.br;15809.252985631843;379
17254;Jakobstad;Finland;63.6667;22.7000;mati.homeip.net;4210.62606486235; 1, пот
15874;Basel;Switzerland;47.5667;7.6000;speedtest.iwbtelekom.net;5890.307671687728;113
16879;Kilis;Turkey;36.7165;37.1147;speedtest.armaza.tel;4725.323132757939;155
9966;Bangalore;India;12.9833;77.5833;speedtest3.allnet.co.in;4563.275640006942;367
21169;Dourados;Brazil;-22.2208;-54.8058;speedtest.conectinternetviaradio.com.br;15809.252985631843;372
2499;Nikopol;Ukraine;47.5667;34.4000;speedtest.en.net.ua;4225.614388727655;106
4304;Guymon, OK;United States;36.6853;-101.4794;speedtest.ptsi.net;10065.47495439854;245
19083;Bangalore;India;12.9833;77.5833;speedtest.fibronet.in;4563.275640006942;367
12135;Dourados;Brazil;-22.2208;-54.8058;speedtest.viaparque.net.br;15809.252985631843;354
1252;Trondheim;Norway;63.4297;10.3933;speedtest.itsjefen.no;4788.435704981004;112
17020;Nikopol;UA;47.5667;34.4000;speedtest.giptel.net;4225.614388727655;104
17414;Cassville, MO;US;36.6770;-93.8688;speedtest.gobec.net;10154.681303510617;230
19176;Bangalore;India;12.9833;77.5833;speedtest.timebroadband.in;4563.275640006942;0
5323;Regente Feijo;Brazil;-22.2214;-51.3028;speed.rostelecom.com.br;15617.251420503431;343
15728;Zweidlen;Switzerland;47.5608;8.4674;speedtest.monzoon.net;5840.144466997327;126
5039;Jinan;China;36.6667;116.9833;jnltwy.com;2435.409895230738;469
19998;Bangalore;India;12.9833;77.5833;speedtest1.gcnbroadband.com;4563.275640006942;268
23540;Dourados;Brazil;-22.2272;-54.8291;teste.67telecom.com.br;15811.101276069934;376
18865;Kristiansund;Norway;63.2185;7.4891;speedtest.neasonline.no;4928.601115253409;120
17788;Frauenfeld;CH;47.5536;8.8988;speedtest.leucom.ch;5815.394369419804;0
5563;Jinan;China;36.6667;116.9833;speedtest.jnltwy.com;2435.409895230738;494
9388;Bangalore;India;12.9833;77.5833;blrspeedtest.cityonlines.com;4563.275640006942;362
15437;Pouso Alegre;Brasil;-22.2281;-45.9336;ookla.agnetbandalarga.com.br;15303.974201581437;333
4281;Noyabrsk;Russian Federation;63.2000;75.4500;noyabrsk.speedtest.rt.ru;1697.8322661013776;129
18532;Port Orchard, WA;United States;47.5403;-122.6362;speedtest-pohe.wavebroadband.com;8429.250980285398;255
21200;Vinita, OK;United States;36.6387;-95.1541;speedtest.boltfiber.com;10147.848676226607;244
15530;Bangalore;India;12.9833;77.5833;speedtest.netfi.in;4563.275640006942;266
6530;Pouso Alegre;Brazil;-22.2281;-45.9336;vel-psa.mastercabo.com.br;15303.974201581437;353
17032;Noyabrsk;Russia;63.2000;75.4500;noyabrsk.speedtest-uf.megafon.ru;1697.8322661013776;44
3026;Winterthur;Switzerland;47.5000;8.7500;panthera.init7.net;5827.840279869408;115
15082;Vinita, OK;United States;36.6387;-95.1541;speedtest.k-powernet.com;10147.848676226607;0
19171;Bangalore;India;12.9833;77.5833;sp1.opto.net.in;4563.275640006942;271
7516;Pouso Alegre;Brazil;-22.2281;-45.9336;speedtest1.fullnet.com.br;15303.974201581437;332
2017;Noyabrsk;Russian Federation;63.2000;75.4500;speed.global-x.ru;1697.8322661013776;59
2073;Budapest;Hungary;47.5000;19.0500;speedtest.telekom.hu;5207.449339683803;139
16915;Xining;CN;36.6333;101.7667;speedtest.qh.chinamobile.com;1771.8838048632351;333
11468;Bangalore;India;12.9833;77.5833;speedtest.ttnetwork.net;4563.275640006942;274
7641;Pouso Alegre;Brazil;-22.2281;-45.9336;lg.britis.net.br;15303.974201581437;318
8658;Medvezhyegorsk;Russian Federation;62.9132;34.4619;speedtest-mg.karelia.pro;3655.5412214500448;86
12374;Budapest;Hungary;47.5000;19.0500;speedtest.ahrt.hu;5207.449339683803;127
18504;Xining;China;36.6333;101.7667;speedtest.qh.chinamobile.com;1771.8838048632351;329
10491;Bangalore;India;12.9833;77.5833;speedtest1.rvrfibernet.com;4563.275640006942;257
21255;Pouso Alegre;Brazil;-22.2281;-45.9336;speedpsa2.starweb.com.br;15303.974201581437;0
4197;Sunndalsora;Norway;62.6128;8.6342;speedtest01.sucom.no;4908.3392637721145;122
1697;Budapest;Hungary;47.5000;19.0500;speedtest.telenor.hu;5207.449339683803;141
5992;Xining;China;36.6333;101.7667;221.207.32.94;1771.8838048632351;475
23722;Bengaluru;India;12.9833;77.5833;speedtest.dbroadband.in;4563.275640006942;363
24089;Oppdal;Norway;62.5942;9.6912;ookla.vitnett.no;4861.130704251741;115
7842;Budapest;Hungary;47.5000;19.0500;speedtest.atw.hu;5207.449339683803;2
20756;Bristol, VA;United States;36.6111;-82.1762;speedtest3.bvu.net;10189.844848367678;224
17600;Bangalore;IN;12.9833;77.5833;speedtest.assistivenetwork.net;4563.275640006942;283
9723;Santa Rita do Sapucai;Brazil;-22.2519;-45.7028;speedtest.sapucainet.net.br;15292.16579390461;310
22962;Mirny;Russia;62.5313;113.9774;st2.sv-en.ru;1672.4595577279374;0
22794;Budapest;Hungary;47.5000;19.0500;st2.opticon.hu;5207.449339683803;133
5509;Ningxia;China;36.6000;105.3200;221.199.9.35;1885.0708314914066;0
20039;Bangalore;India;12.9833;77.5833;speedtest.nuron.co.in;4563.275640006942;386
7155;Nova Friburgo;Brazil;-22.2667;-42.5333;speedtestnfo1.sumicity.net.br;15098.611352931352;352
